REFERENCE	 DEGRADED	 PESQMOS	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 D:\Dual_Region\MOS_PESQ\swav\599.wav	 D:\Dual_Region\MOS_PESQ\ywav\599.wav	 SQValue=3.056	 3.056	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\600.wav	 D:\Dual_Region\MOS_PESQ\ywav\600.wav	 SQValue=2.976	 2.976	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\601.wav	 D:\Dual_Region\MOS_PESQ\ywav\601.wav	 SQValue=1.636	 1.636	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\602.wav	 D:\Dual_Region\MOS_PESQ\ywav\602.wav	 SQValue=3.534	 3.534	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\603.wav	 D:\Dual_Region\MOS_PESQ\ywav\603.wav	 SQValue=3.128	 3.128	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\604.wav	 D:\Dual_Region\MOS_PESQ\ywav\604.wav	 SQValue=2.865	 2.865	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\605.wav	 D:\Dual_Region\MOS_PESQ\ywav\605.wav	 SQValue=3.018	 3.018	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\606.wav	 D:\Dual_Region\MOS_PESQ\ywav\606.wav	 SQValue=4.100	 4.100	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\607.wav	 D:\Dual_Region\MOS_PESQ\ywav\607.wav	 SQValue=4.013	 4.013	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\608.wav	 D:\Dual_Region\MOS_PESQ\ywav\608.wav	 SQValue=3.424	 3.424	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\609.wav	 D:\Dual_Region\MOS_PESQ\ywav\609.wav	 SQValue=3.364	 3.364	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\610.wav	 D:\Dual_Region\MOS_PESQ\ywav\610.wav	 SQValue=3.889	 3.889	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\611.wav	 D:\Dual_Region\MOS_PESQ\ywav\611.wav	 SQValue=3.941	 3.941	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\612.wav	 D:\Dual_Region\MOS_PESQ\ywav\612.wav	 SQValue=3.602	 3.602	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\613.wav	 D:\Dual_Region\MOS_PESQ\ywav\613.wav	 SQValue=3.468	 3.468	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\614.wav	 D:\Dual_Region\MOS_PESQ\ywav\614.wav	 SQValue=4.359	 4.359	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\615.wav	 D:\Dual_Region\MOS_PESQ\ywav\615.wav	 SQValue=4.171	 4.171	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\616.wav	 D:\Dual_Region\MOS_PESQ\ywav\616.wav	 SQValue=4.123	 4.123	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\617.wav	 D:\Dual_Region\MOS_PESQ\ywav\617.wav	 SQValue=4.082	 4.082	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\618.wav	 D:\Dual_Region\MOS_PESQ\ywav\618.wav	 SQValue=4.039	 4.039	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\619.wav	 D:\Dual_Region\MOS_PESQ\ywav\619.wav	 SQValue=3.129	 3.129	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\620.wav	 D:\Dual_Region\MOS_PESQ\ywav\620.wav	 SQValue=2.826	 2.826	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\621.wav	 D:\Dual_Region\MOS_PESQ\ywav\621.wav	 SQValue=2.065	 2.065	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\622.wav	 D:\Dual_Region\MOS_PESQ\ywav\622.wav	 SQValue=3.578	 3.578	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\623.wav	 D:\Dual_Region\MOS_PESQ\ywav\623.wav	 SQValue=3.834	 3.834	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\624.wav	 D:\Dual_Region\MOS_PESQ\ywav\624.wav	 SQValue=3.100	 3.100	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\625.wav	 D:\Dual_Region\MOS_PESQ\ywav\625.wav	 SQValue=2.995	 2.995	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\626.wav	 D:\Dual_Region\MOS_PESQ\ywav\626.wav	 SQValue=4.284	 4.284	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\627.wav	 D:\Dual_Region\MOS_PESQ\ywav\627.wav	 SQValue=4.073	 4.073	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\628.wav	 D:\Dual_Region\MOS_PESQ\ywav\628.wav	 SQValue=4.044	 4.044	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\629.wav	 D:\Dual_Region\MOS_PESQ\ywav\629.wav	 SQValue=3.388	 3.388	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\630.wav	 D:\Dual_Region\MOS_PESQ\ywav\630.wav	 SQValue=3.592	 3.592	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\631.wav	 D:\Dual_Region\MOS_PESQ\ywav\631.wav	 SQValue=3.687	 3.687	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\632.wav	 D:\Dual_Region\MOS_PESQ\ywav\632.wav	 SQValue=3.328	 3.328	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\633.wav	 D:\Dual_Region\MOS_PESQ\ywav\633.wav	 SQValue=3.165	 3.165	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\634.wav	 D:\Dual_Region\MOS_PESQ\ywav\634.wav	 SQValue=4.334	 4.334	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\635.wav	 D:\Dual_Region\MOS_PESQ\ywav\635.wav	 SQValue=3.998	 3.998	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\636.wav	 D:\Dual_Region\MOS_PESQ\ywav\636.wav	 SQValue=3.650	 3.650	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\637.wav	 D:\Dual_Region\MOS_PESQ\ywav\637.wav	 SQValue=3.319	 3.319	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\638.wav	 D:\Dual_Region\MOS_PESQ\ywav\638.wav	 SQValue=3.963	 3.963	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\639.wav	 D:\Dual_Region\MOS_PESQ\ywav\639.wav	 SQValue=3.358	 3.358	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\640.wav	 D:\Dual_Region\MOS_PESQ\ywav\640.wav	 SQValue=3.309	 3.309	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\641.wav	 D:\Dual_Region\MOS_PESQ\ywav\641.wav	 SQValue=2.911	 2.911	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\642.wav	 D:\Dual_Region\MOS_PESQ\ywav\642.wav	 SQValue=3.434	 3.434	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\643.wav	 D:\Dual_Region\MOS_PESQ\ywav\643.wav	 SQValue=3.204	 3.204	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\644.wav	 D:\Dual_Region\MOS_PESQ\ywav\644.wav	 SQValue=3.436	 3.436	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\645.wav	 D:\Dual_Region\MOS_PESQ\ywav\645.wav	 SQValue=3.130	 3.130	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\646.wav	 D:\Dual_Region\MOS_PESQ\ywav\646.wav	 SQValue=4.128	 4.128	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\647.wav	 D:\Dual_Region\MOS_PESQ\ywav\647.wav	 SQValue=3.847	 3.847	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\648.wav	 D:\Dual_Region\MOS_PESQ\ywav\648.wav	 SQValue=3.772	 3.772	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\649.wav	 D:\Dual_Region\MOS_PESQ\ywav\649.wav	 SQValue=3.583	 3.583	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\650.wav	 D:\Dual_Region\MOS_PESQ\ywav\650.wav	 SQValue=2.969	 2.969	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\651.wav	 D:\Dual_Region\MOS_PESQ\ywav\651.wav	 SQValue=3.429	 3.429	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\652.wav	 D:\Dual_Region\MOS_PESQ\ywav\652.wav	 SQValue=3.269	 3.269	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\653.wav	 D:\Dual_Region\MOS_PESQ\ywav\653.wav	 SQValue=2.011	 2.011	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\654.wav	 D:\Dual_Region\MOS_PESQ\ywav\654.wav	 SQValue=4.237	 4.237	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\655.wav	 D:\Dual_Region\MOS_PESQ\ywav\655.wav	 SQValue=3.889	 3.889	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\656.wav	 D:\Dual_Region\MOS_PESQ\ywav\656.wav	 SQValue=3.604	 3.604	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\657.wav	 D:\Dual_Region\MOS_PESQ\ywav\657.wav	 SQValue=3.317	 3.317	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\658.wav	 D:\Dual_Region\MOS_PESQ\ywav\658.wav	 SQValue=3.328	 3.328	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\659.wav	 D:\Dual_Region\MOS_PESQ\ywav\659.wav	 SQValue=3.367	 3.367	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\660.wav	 D:\Dual_Region\MOS_PESQ\ywav\660.wav	 SQValue=2.595	 2.595	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\661.wav	 D:\Dual_Region\MOS_PESQ\ywav\661.wav	 SQValue=2.478	 2.478	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\662.wav	 D:\Dual_Region\MOS_PESQ\ywav\662.wav	 SQValue=3.848	 3.848	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\663.wav	 D:\Dual_Region\MOS_PESQ\ywav\663.wav	 SQValue=3.352	 3.352	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\664.wav	 D:\Dual_Region\MOS_PESQ\ywav\664.wav	 SQValue=3.326	 3.326	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\665.wav	 D:\Dual_Region\MOS_PESQ\ywav\665.wav	 SQValue=3.031	 3.031	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\666.wav	 D:\Dual_Region\MOS_PESQ\ywav\666.wav	 SQValue=3.623	 3.623	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\667.wav	 D:\Dual_Region\MOS_PESQ\ywav\667.wav	 SQValue=3.778	 3.778	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\668.wav	 D:\Dual_Region\MOS_PESQ\ywav\668.wav	 SQValue=3.725	 3.725	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\669.wav	 D:\Dual_Region\MOS_PESQ\ywav\669.wav	 SQValue=3.554	 3.554	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\670.wav	 D:\Dual_Region\MOS_PESQ\ywav\670.wav	 SQValue=3.936	 3.936	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\671.wav	 D:\Dual_Region\MOS_PESQ\ywav\671.wav	 SQValue=3.754	 3.754	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\672.wav	 D:\Dual_Region\MOS_PESQ\ywav\672.wav	 SQValue=3.075	 3.075	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\673.wav	 D:\Dual_Region\MOS_PESQ\ywav\673.wav	 SQValue=3.286	 3.286	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\674.wav	 D:\Dual_Region\MOS_PESQ\ywav\674.wav	 SQValue=3.976	 3.976	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\675.wav	 D:\Dual_Region\MOS_PESQ\ywav\675.wav	 SQValue=4.000	 4.000	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\676.wav	 D:\Dual_Region\MOS_PESQ\ywav\676.wav	 SQValue=3.782	 3.782	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\677.wav	 D:\Dual_Region\MOS_PESQ\ywav\677.wav	 SQValue=3.598	 3.598	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\678.wav	 D:\Dual_Region\MOS_PESQ\ywav\678.wav	 SQValue=2.961	 2.961	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\679.wav	 D:\Dual_Region\MOS_PESQ\ywav\679.wav	 SQValue=3.395	 3.395	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\680.wav	 D:\Dual_Region\MOS_PESQ\ywav\680.wav	 SQValue=2.892	 2.892	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\681.wav	 D:\Dual_Region\MOS_PESQ\ywav\681.wav	 SQValue=2.916	 2.916	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\682.wav	 D:\Dual_Region\MOS_PESQ\ywav\682.wav	 SQValue=3.601	 3.601	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\683.wav	 D:\Dual_Region\MOS_PESQ\ywav\683.wav	 SQValue=3.388	 3.388	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\684.wav	 D:\Dual_Region\MOS_PESQ\ywav\684.wav	 SQValue=3.289	 3.289	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\685.wav	 D:\Dual_Region\MOS_PESQ\ywav\685.wav	 SQValue=3.025	 3.025	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\686.wav	 D:\Dual_Region\MOS_PESQ\ywav\686.wav	 SQValue=4.240	 4.240	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\687.wav	 D:\Dual_Region\MOS_PESQ\ywav\687.wav	 SQValue=4.094	 4.094	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\688.wav	 D:\Dual_Region\MOS_PESQ\ywav\688.wav	 SQValue=3.807	 3.807	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\689.wav	 D:\Dual_Region\MOS_PESQ\ywav\689.wav	 SQValue=3.640	 3.640	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\690.wav	 D:\Dual_Region\MOS_PESQ\ywav\690.wav	 SQValue=3.858	 3.858	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\691.wav	 D:\Dual_Region\MOS_PESQ\ywav\691.wav	 SQValue=3.506	 3.506	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\692.wav	 D:\Dual_Region\MOS_PESQ\ywav\692.wav	 SQValue=3.242	 3.242	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\693.wav	 D:\Dual_Region\MOS_PESQ\ywav\693.wav	 SQValue=2.890	 2.890	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\694.wav	 D:\Dual_Region\MOS_PESQ\ywav\694.wav	 SQValue=4.338	 4.338	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\695.wav	 D:\Dual_Region\MOS_PESQ\ywav\695.wav	 SQValue=3.369	 3.369	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\696.wav	 D:\Dual_Region\MOS_PESQ\ywav\696.wav	 SQValue=4.054	 4.054	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\697.wav	 D:\Dual_Region\MOS_PESQ\ywav\697.wav	 SQValue=3.317	 3.317	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\698.wav	 D:\Dual_Region\MOS_PESQ\ywav\698.wav	 SQValue=3.579	 3.579	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\699.wav	 D:\Dual_Region\MOS_PESQ\ywav\699.wav	 SQValue=3.417	 3.417	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\700.wav	 D:\Dual_Region\MOS_PESQ\ywav\700.wav	 SQValue=2.894	 2.894	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\701.wav	 D:\Dual_Region\MOS_PESQ\ywav\701.wav	 SQValue=2.554	 2.554	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\702.wav	 D:\Dual_Region\MOS_PESQ\ywav\702.wav	 SQValue=3.737	 3.737	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\703.wav	 D:\Dual_Region\MOS_PESQ\ywav\703.wav	 SQValue=3.441	 3.441	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\704.wav	 D:\Dual_Region\MOS_PESQ\ywav\704.wav	 SQValue=3.135	 3.135	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\705.wav	 D:\Dual_Region\MOS_PESQ\ywav\705.wav	 SQValue=2.487	 2.487	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\706.wav	 D:\Dual_Region\MOS_PESQ\ywav\706.wav	 SQValue=4.230	 4.230	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\707.wav	 D:\Dual_Region\MOS_PESQ\ywav\707.wav	 SQValue=4.188	 4.188	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\708.wav	 D:\Dual_Region\MOS_PESQ\ywav\708.wav	 SQValue=3.845	 3.845	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\709.wav	 D:\Dual_Region\MOS_PESQ\ywav\709.wav	 SQValue=3.326	 3.326	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\710.wav	 D:\Dual_Region\MOS_PESQ\ywav\710.wav	 SQValue=3.894	 3.894	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\711.wav	 D:\Dual_Region\MOS_PESQ\ywav\711.wav	 SQValue=3.744	 3.744	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\712.wav	 D:\Dual_Region\MOS_PESQ\ywav\712.wav	 SQValue=3.297	 3.297	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\713.wav	 D:\Dual_Region\MOS_PESQ\ywav\713.wav	 SQValue=3.378	 3.378	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\714.wav	 D:\Dual_Region\MOS_PESQ\ywav\714.wav	 SQValue=4.281	 4.281	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\715.wav	 D:\Dual_Region\MOS_PESQ\ywav\715.wav	 SQValue=4.038	 4.038	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\716.wav	 D:\Dual_Region\MOS_PESQ\ywav\716.wav	 SQValue=4.044	 4.044	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\717.wav	 D:\Dual_Region\MOS_PESQ\ywav\717.wav	 SQValue=3.263	 3.263	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\718.wav	 D:\Dual_Region\MOS_PESQ\ywav\718.wav	 SQValue=3.520	 3.520	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\719.wav	 D:\Dual_Region\MOS_PESQ\ywav\719.wav	 SQValue=3.064	 3.064	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\720.wav	 D:\Dual_Region\MOS_PESQ\ywav\720.wav	 SQValue=3.539	 3.539	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\721.wav	 D:\Dual_Region\MOS_PESQ\ywav\721.wav	 SQValue=2.461	 2.461	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\722.wav	 D:\Dual_Region\MOS_PESQ\ywav\722.wav	 SQValue=3.517	 3.517	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\723.wav	 D:\Dual_Region\MOS_PESQ\ywav\723.wav	 SQValue=3.754	 3.754	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\724.wav	 D:\Dual_Region\MOS_PESQ\ywav\724.wav	 SQValue=3.302	 3.302	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\725.wav	 D:\Dual_Region\MOS_PESQ\ywav\725.wav	 SQValue=2.979	 2.979	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\726.wav	 D:\Dual_Region\MOS_PESQ\ywav\726.wav	 SQValue=4.221	 4.221	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\727.wav	 D:\Dual_Region\MOS_PESQ\ywav\727.wav	 SQValue=3.768	 3.768	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\728.wav	 D:\Dual_Region\MOS_PESQ\ywav\728.wav	 SQValue=4.004	 4.004	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\729.wav	 D:\Dual_Region\MOS_PESQ\ywav\729.wav	 SQValue=3.748	 3.748	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\730.wav	 D:\Dual_Region\MOS_PESQ\ywav\730.wav	 SQValue=4.222	 4.222	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\731.wav	 D:\Dual_Region\MOS_PESQ\ywav\731.wav	 SQValue=3.801	 3.801	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\732.wav	 D:\Dual_Region\MOS_PESQ\ywav\732.wav	 SQValue=3.790	 3.790	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\733.wav	 D:\Dual_Region\MOS_PESQ\ywav\733.wav	 SQValue=3.354	 3.354	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\734.wav	 D:\Dual_Region\MOS_PESQ\ywav\734.wav	 SQValue=4.209	 4.209	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\735.wav	 D:\Dual_Region\MOS_PESQ\ywav\735.wav	 SQValue=4.164	 4.164	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\736.wav	 D:\Dual_Region\MOS_PESQ\ywav\736.wav	 SQValue=3.699	 3.699	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\737.wav	 D:\Dual_Region\MOS_PESQ\ywav\737.wav	 SQValue=3.467	 3.467	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\738.wav	 D:\Dual_Region\MOS_PESQ\ywav\738.wav	 SQValue=3.632	 3.632	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\739.wav	 D:\Dual_Region\MOS_PESQ\ywav\739.wav	 SQValue=3.107	 3.107	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\740.wav	 D:\Dual_Region\MOS_PESQ\ywav\740.wav	 SQValue=2.934	 2.934	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\741.wav	 D:\Dual_Region\MOS_PESQ\ywav\741.wav	 SQValue=2.277	 2.277	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\742.wav	 D:\Dual_Region\MOS_PESQ\ywav\742.wav	 SQValue=3.845	 3.845	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\743.wav	 D:\Dual_Region\MOS_PESQ\ywav\743.wav	 SQValue=3.411	 3.411	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\744.wav	 D:\Dual_Region\MOS_PESQ\ywav\744.wav	 SQValue=3.253	 3.253	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\745.wav	 D:\Dual_Region\MOS_PESQ\ywav\745.wav	 SQValue=2.849	 2.849	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\746.wav	 D:\Dual_Region\MOS_PESQ\ywav\746.wav	 SQValue=4.246	 4.246	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\747.wav	 D:\Dual_Region\MOS_PESQ\ywav\747.wav	 SQValue=4.218	 4.218	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\748.wav	 D:\Dual_Region\MOS_PESQ\ywav\748.wav	 SQValue=4.154	 4.154	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\749.wav	 D:\Dual_Region\MOS_PESQ\ywav\749.wav	 SQValue=3.761	 3.761	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\750.wav	 D:\Dual_Region\MOS_PESQ\ywav\750.wav	 SQValue=4.004	 4.004	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\751.wav	 D:\Dual_Region\MOS_PESQ\ywav\751.wav	 SQValue=3.911	 3.911	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\752.wav	 D:\Dual_Region\MOS_PESQ\ywav\752.wav	 SQValue=3.042	 3.042	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\753.wav	 D:\Dual_Region\MOS_PESQ\ywav\753.wav	 SQValue=3.231	 3.231	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\754.wav	 D:\Dual_Region\MOS_PESQ\ywav\754.wav	 SQValue=4.297	 4.297	 0.000	 0	 16000	0.0000
